timestamp_h,day_of_year,hour_of_day,day_of_week,solar_irradiance_wm2,wind_speed_ms,ambient_temp_c,humidity_pct,pv_output_kw,wind_output_kw,load_demand_kw,grid_tariff_inr_per_kwh,net_demand_kw,pv_ramp_kw,load_ramp_kw
1022,42,14,0,629.75,6.94,16.49,30.75,314.875,25.207,169.379,6.1,-170.703,-42.355,-20.975
1023,42,15,0,494.12,7.44,18.25,44.9,247.062,36.119,173.213,6.1,-109.968,-67.813,3.834
1024,42,16,0,291.47,8.64,16.38,32.8,145.735,73.996,169.579,6.1,-50.152,-101.327,-3.634
1025,42,17,0,122.85,7.96,20.66,29.05,61.423,50.257,193.273,6.1,81.593,-84.312,23.694
1026,42,18,0,0.0,8.27,14.85,27.11,0.0,60.2,205.942,9.5,145.742,-61.423,12.669
1027,42,19,0,0.0,7.75,14.27,36.98,0.0,44.117,205.863,9.5,161.746,0.0,-0.079
1028,42,20,0,0.0,7.05,12.83,36.27,0.0,27.32,203.726,9.5,176.406,0.0,-2.137
1029,42,21,0,0.0,7.52,10.73,46.09,0.0,38.116,190.505,9.5,152.389,0.0,-13.221
1030,42,22,0,0.0,7.55,12.59,59.47,0.0,38.853,171.653,6.1,132.8,0.0,-18.852
1031,42,23,0,0.0,8.07,12.43,57.92,0.0,53.489,144.71,6.1,91.221,0.0,-26.943
1032,43,0,1,0.0,7.51,7.83,67.13,0.0,37.627,131.953,3.75,94.326,0.0,-12.757
1033,43,1,1,0.0,7.38,5.87,64.8,0.0,34.65,137.874,3.75,103.224,0.0,5.921
1034,43,2,1,0.0,7.32,4.17,72.71,0.0,33.119,148.709,3.75,115.59,0.0,10.835
1035,43,3,1,0.0,6.88,6.35,85.84,0.0,24.027,137.065,3.75,113.038,0.0,-11.644
1036,43,4,1,0.0,7.45,6.47,72.91,0.0,36.383,149.567,3.75,113.184,0.0,12.502
1037,43,5,1,0.0,6.84,6.67,76.63,0.0,23.386,161.883,3.75,138.497,0.0,12.316
1038,43,6,1,0.0,7.26,8.67,62.93,0.0,31.771,167.042,8.2,135.271,0.0,5.159
1039,43,7,1,137.2,8.22,10.12,78.26,68.599,58.551,194.423,8.2,67.273,68.599,27.381
1040,43,8,1,311.17,7.56,11.48,62.14,155.586,39.094,211.375,8.2,16.695,86.987,16.952
1041,43,9,1,504.33,7.13,12.27,66.48,252.165,28.898,225.171,6.1,-55.892,96.579,13.796
1042,43,10,1,669.14,7.03,12.88,54.26,334.57,26.857,222.479,6.1,-138.948,82.405,-2.692
1043,43,11,1,769.23,8.32,16.45,53.49,384.614,61.849,233.421,6.1,-213.042,50.044,10.942
1044,43,12,1,779.89,7.42,16.91,49.03,389.943,35.506,198.277,6.1,-227.172,5.329,-35.144
1045,43,13,1,721.72,6.9,18.91,38.14,360.859,24.416,206.32,6.1,-178.955,-29.084,8.043
1046,43,14,1,614.73,6.87,19.39,44.23,307.364,23.866,184.627,6.1,-146.603,-53.495,-21.693
1047,43,15,1,482.65,6.18,16.94,31.13,241.324,13.286,185.849,6.1,-68.761,-66.04,1.222
1048,43,16,1,297.35,6.76,16.72,39.67,148.673,21.907,178.084,6.1,7.504,-92.651,-7.765
1049,43,17,1,128.8,6.25,16.94,33.34,64.4,14.179,198.932,6.1,120.353,-84.273,20.848
1050,43,18,1,0.0,5.56,15.62,39.78,0.0,6.93,214.79,9.5,207.86,-64.4,15.858
1051,43,19,1,0.0,5.39,16.55,38.09,0.0,5.592,198.796,9.5,193.204,0.0,-15.994
1052,43,20,1,0.0,6.21,14.62,45.3,0.0,13.581,199.967,9.5,186.386,0.0,1.171
1053,43,21,1,0.0,5.77,13.97,43.38,0.0,8.754,169.559,9.5,160.805,0.0,-30.408
1054,43,22,1,0.0,5.22,11.57,56.49,0.0,4.527,167.736,6.1,163.209,0.0,-1.823
1055,43,23,1,0.0,5.2,9.9,60.44,0.0,4.371,147.398,6.1,143.027,0.0,-20.338
1056,44,0,2,0.0,5.99,9.97,61.76,0.0,10.974,131.894,3.75,120.92,0.0,-15.504
1057,44,1,2,0.0,5.67,8.14,68.81,0.0,7.825,157.64,3.75,149.815,0.0,25.746
1058,44,2,2,0.0,6.21,7.06,73.12,0.0,13.648,149.474,3.75,135.826,0.0,-8.166
1059,44,3,2,0.0,6.66,8.55,70.62,0.0,20.132,127.369,3.75,107.237,0.0,-22.105
1060,44,4,2,0.0,6.33,7.12,74.23,0.0,15.186,149.235,3.75,134.049,0.0,21.866
1061,44,5,2,0.0,6.3,7.21,68.29,0.0,14.822,160.853,3.75,146.031,0.0,11.618
1062,44,6,2,0.0,6.0,7.52,86.39,0.0,11.146,165.481,8.2,154.335,0.0,4.628
1063,44,7,2,144.89,5.7,10.62,75.5,72.444,8.134,186.189,8.2,105.611,72.444,20.708
1064,44,8,2,330.88,5.91,12.7,66.64,165.439,10.177,203.45,8.2,27.834,92.995,17.261
1065,44,9,2,514.78,7.09,12.71,67.21,257.388,28.258,202.808,6.1,-82.838,91.949,-0.642
1066,44,10,2,642.46,6.81,15.9,43.12,321.23,22.731,210.002,6.1,-133.959,63.842,7.194
1067,44,11,2,750.75,8.03,13.41,34.48,375.376,52.406,215.37,6.1,-212.412,54.146,5.368
1068,44,12,2,821.46,7.68,16.95,42.6,410.731,42.163,203.475,6.1,-249.419,35.355,-11.895
1069,44,13,2,777.54,7.65,17.92,32.59,388.771,41.461,183.176,6.1,-247.056,-21.96,-20.299
1070,44,14,2,665.99,7.3,17.7,36.26,332.996,32.759,171.67,6.1,-194.085,-55.775,-11.506
1071,44,15,2,490.11,6.69,21.63,36.92,245.057,20.655,173.961,6.1,-91.751,-87.939,2.291
1072,44,16,2,309.54,5.92,18.49,40.52,154.772,10.26,187.272,6.1,22.24,-90.285,13.311
1073,44,17,2,124.17,6.81,17.48,28.85,62.085,22.785,191.074,6.1,106.204,-92.687,3.802
1074,44,18,2,0.0,6.48,17.05,40.08,0.0,17.298,215.837,9.5,198.539,-62.085,24.763
1075,44,19,2,0.0,7.45,13.37,40.94,0.0,36.293,201.398,9.5,165.105,0.0,-14.439
1076,44,20,2,0.0,7.19,13.41,47.09,0.0,30.184,202.305,9.5,172.121,0.0,0.907
1077,44,21,2,0.0,6.19,13.95,46.7,0.0,13.318,183.377,9.5,170.059,0.0,-18.928
1078,44,22,2,0.0,6.25,10.47,63.3,0.0,14.178,173.434,6.1,159.256,0.0,-9.943
1079,44,23,2,0.0,6.98,8.78,59.56,0.0,25.983,147.28,6.1,121.297,0.0,-26.154
1080,45,0,3,0.0,7.07,10.23,75.65,0.0,27.777,148.716,3.75,120.939,0.0,1.436
1081,45,1,3,0.0,7.54,9.31,64.4,0.0,38.404,120.385,3.75,81.981,0.0,-28.331
1082,45,2,3,0.0,7.37,7.72,76.78,0.0,34.366,149.111,3.75,114.745,0.0,28.726
1083,45,3,3,0.0,6.8,6.35,73.96,0.0,22.611,139.252,3.75,116.641,0.0,-9.859
1084,45,4,3,0.0,6.59,6.82,73.03,0.0,19.026,148.841,3.75,129.815,0.0,9.589
1085,45,5,3,0.0,6.71,6.74,78.11,0.0,20.931,164.746,3.75,143.815,0.0,15.905
1086,45,6,3,0.0,7.26,7.46,70.53,0.0,31.794,174.619,8.2,142.825,0.0,9.873
1087,45,7,3,124.98,6.59,8.65,53.17,62.491,18.998,178.454,8.2,96.965,62.491,3.835
1088,45,8,3,302.85,7.31,10.61,46.62,151.427,32.869,205.532,8.2,21.236,88.936,27.078
1089,45,9,3,471.65,6.44,11.66,67.81,235.823,16.755,227.979,6.1,-24.599,84.396,22.447
1090,45,10,3,602.59,5.58,12.58,62.38,301.296,7.027,210.6,6.1,-97.723,65.473,-17.379
1091,45,11,3,698.23,5.34,16.16,61.15,349.113,5.277,230.395,6.1,-123.995,47.817,19.795
1092,45,12,3,754.95,5.82,17.42,44.89,377.476,9.208,205.251,6.1,-181.433,28.363,-25.144
1093,45,13,3,727.1,5.34,20.14,33.1,363.549,5.278,184.899,6.1,-183.928,-13.927,-20.352
1094,45,14,3,616.59,6.37,17.89,35.16,308.293,15.683,170.427,6.1,-153.549,-55.256,-14.472
1095,45,15,3,495.89,6.69,19.26,35.75,247.946,20.73,172.449,6.1,-96.227,-60.347,2.022
1096,45,16,3,332.56,6.18,19.07,28.96,166.28,13.276,164.083,6.1,-15.473,-81.666,-8.366
1097,45,17,3,142.61,5.82,17.79,45.57,71.305,9.195,187.877,6.1,107.377,-94.975,23.794
1098,45,18,3,0.0,5.42,18.04,51.12,0.0,5.798,200.237,9.5,194.439,-71.305,12.36
1099,45,19,3,0.0,5.59,16.83,43.73,0.0,7.124,197.844,9.5,190.72,0.0,-2.393
1100,45,20,3,0.0,6.05,14.85,44.93,0.0,11.698,206.233,9.5,194.535,0.0,8.389
1101,45,21,3,0.0,5.68,12.59,42.05,0.0,7.96,183.989,9.5,176.029,0.0,-22.244
1102,45,22,3,0.0,5.41,10.92,64.28,0.0,5.773,163.216,6.1,157.443,0.0,-20.773
1103,45,23,3,0.0,5.43,8.26,60.63,0.0,5.902,150.54,6.1,144.638,0.0,-12.676
1104,46,0,4,0.0,4.82,7.82,63.27,0.0,2.461,135.802,3.75,133.341,0.0,-14.738
1105,46,1,4,0.0,6.08,7.09,72.03,0.0,12.024,134.158,3.75,122.134,0.0,-1.644
1106,46,2,4,0.0,5.55,5.88,68.81,0.0,6.802,129.438,3.75,122.636,0.0,-4.72
1107,46,3,4,0.0,5.58,7.56,75.2,0.0,7.102,139.187,3.75,132.085,0.0,9.749
1108,46,4,4,0.0,5.75,8.67,66.35,0.0,8.57,143.652,3.75,135.082,0.0,4.465
1109,46,5,4,0.0,5.66,6.74,80.84,0.0,7.709,144.565,3.75,136.856,0.0,0.913
1110,46,6,4,0.0,6.37,9.13,71.69,0.0,15.783,165.026,8.2,149.243,0.0,20.461
1111,46,7,4,146.27,6.15,8.79,76.09,73.135,12.86,188.463,8.2,102.468,73.135,23.437
1112,46,8,4,328.41,5.97,11.11,63.79,164.206,10.728,204.801,8.2,29.867,91.071,16.338
1113,46,9,4,508.48,6.14,12.2,59.36,254.24,12.698,210.662,6.1,-56.276,90.034,5.861
1114,46,10,4,661.39,6.11,15.3,47.73,330.697,12.391,222.563,6.1,-120.525,76.457,11.901
1115,46,11,4,761.23,6.31,15.21,54.38,380.613,14.941,205.07,6.1,-190.484,49.916,-17.493
1116,46,12,4,823.61,5.88,18.48,39.74,411.807,9.812,194.063,6.1,-227.556,31.194,-11.007
1117,46,13,4,772.51,5.9,17.93,37.94,386.257,10.037,185.879,6.1,-210.415,-25.55,-8.184
1118,46,14,4,674.59,5.82,18.04,37.69,337.295,9.18,189.105,6.1,-157.37,-48.962,3.226
1119,46,15,4,498.37,5.74,17.52,36.41,249.187,8.487,175.102,6.1,-82.572,-88.108,-14.003
1120,46,16,4,321.83,5.56,19.13,24.76,160.917,6.889,177.069,6.1,9.263,-88.27,1.967
1121,46,17,4,136.28,5.6,19.3,34.3,68.14,7.257,203.069,6.1,127.672,-92.777,26.0
1122,46,18,4,0.0,5.53,17.6,42.45,0.0,6.641,199.534,9.5,192.893,-68.14,-3.535
1123,46,19,4,0.0,7.07,18.71,38.59,0.0,27.651,223.796,9.5,196.145,0.0,24.262
1124,46,20,4,0.0,7.68,16.3,43.65,0.0,42.123,195.654,9.5,153.531,0.0,-28.142
1125,46,21,4,0.0,7.08,12.66,50.8,0.0,27.902,177.176,9.5,149.274,0.0,-18.478
1126,46,22,4,0.0,6.28,11.09,54.24,0.0,14.507,166.547,6.1,152.04,0.0,-10.629
1127,46,23,4,0.0,5.67,10.59,53.99,0.0,7.844,150.764,6.1,142.92,0.0,-15.783
1128,47,0,5,0.0,5.48,7.91,64.78,0.0,6.263,96.988,3.75,90.725,0.0,-53.776
1129,47,1,5,0.0,5.62,9.36,75.11,0.0,7.399,124.741,3.75,117.342,0.0,27.753
1130,47,2,5,0.0,5.74,7.8,66.01,0.0,8.439,107.62,3.75,99.181,0.0,-17.121
1131,47,3,5,0.0,5.71,7.47,72.07,0.0,8.148,111.226,3.75,103.078,0.0,3.606
1132,47,4,5,0.0,6.61,8.19,66.71,0.0,19.393,108.388,3.75,88.995,0.0,-2.838
1133,47,5,5,0.0,7.16,10.03,79.97,0.0,29.634,114.949,3.75,85.315,0.0,6.561
1134,47,6,5,0.0,7.82,9.12,71.77,0.0,45.979,138.398,8.2,92.419,0.0,23.449
1135,47,7,5,133.71,7.09,10.02,64.04,66.853,28.245,129.62,8.2,34.522,66.853,-8.778
1136,47,8,5,315.09,6.48,13.42,65.55,157.546,17.393,146.641,8.2,-28.298,90.693,17.021
1137,47,9,5,494.55,6.81,14.32,52.95,247.275,22.801,163.357,6.1,-106.719,89.729,16.716
1138,47,10,5,641.01,6.19,14.33,48.8,320.503,13.395,179.76,6.1,-154.138,73.228,16.403
1139,47,11,5,738.36,6.52,16.16,41.06,369.18,18.022,162.657,6.1,-224.545,48.677,-17.103
1140,47,12,5,818.11,5.87,17.64,38.6,409.054,9.732,160.226,6.1,-258.56,39.874,-2.431
1141,47,13,5,717.66,5.97,18.79,49.0,358.828,10.831,146.408,6.1,-223.251,-50.226,-13.818
1142,47,14,5,579.5,5.37,17.33,33.28,289.749,5.493,148.181,6.1,-147.061,-69.079,1.773
1143,47,15,5,440.34,5.2,17.31,38.48,220.168,4.412,122.543,6.1,-102.037,-69.581,-25.638
1144,47,16,5,283.89,5.09,17.89,29.98,141.946,3.736,145.369,6.1,-0.313,-78.222,22.826
1145,47,17,5,124.99,5.72,17.2,40.24,62.497,8.237,146.795,6.1,76.061,-79.449,1.426
1146,47,18,5,0.0,5.24,16.63,31.52,0.0,4.615,164.431,9.5,159.816,-62.497,17.636
1147,47,19,5,0.0,5.69,16.92,41.09,0.0,8.01,153.659,9.5,145.649,0.0,-10.772
1148,47,20,5,0.0,5.47,14.51,45.32,0.0,6.225,155.605,9.5,149.38,0.0,1.946
1149,47,21,5,0.0,5.69,13.39,63.79,0.0,7.975,143.328,9.5,135.353,0.0,-12.277
1150,47,22,5,0.0,6.54,10.14,58.78,0.0,18.224,122.597,6.1,104.373,0.0,-20.731
1151,47,23,5,0.0,6.92,9.6,56.62,0.0,24.696,108.608,6.1,83.912,0.0,-13.989
1152,48,0,6,0.0,7.33,9.75,69.11,0.0,33.324,98.549,3.75,65.225,0.0,-10.059
1153,48,1,6,0.0,8.29,8.81,81.97,0.0,61.031,104.706,3.75,43.675,0.0,6.157
1154,48,2,6,0.0,7.41,6.62,62.54,0.0,35.385,98.755,3.75,63.37,0.0,-5.951
1155,48,3,6,0.0,8.23,7.48,69.26,0.0,58.969,104.604,3.75,45.635,0.0,5.849
1156,48,4,6,0.0,8.86,10.13,73.58,0.0,82.838,96.718,3.75,13.88,0.0,-7.886
1157,48,5,6,0.0,8.56,8.07,71.82,0.0,70.555,116.308,3.75,45.753,0.0,19.59
1158,48,6,6,0.0,8.83,8.21,70.32,0.0,81.479,138.058,8.2,56.579,0.0,21.75
1159,48,7,6,126.77,7.65,10.08,61.32,63.383,41.48,148.312,8.2,43.449,63.383,10.254
1160,48,8,6,286.82,7.48,11.85,73.42,143.408,36.997,154.7,8.2,-25.705,80.025,6.388
1161,48,9,6,447.88,7.23,13.11,51.64,223.94,31.224,166.873,6.1,-88.291,80.532,12.173
1162,48,10,6,582.81,8.41,14.8,53.8,291.403,65.222,161.905,6.1,-194.72,67.463,-4.968
1163,48,11,6,639.28,7.76,14.56,56.1,319.639,44.489,178.236,6.1,-185.892,28.236,16.331
1164,48,12,6,652.31,7.58,16.38,44.82,326.157,39.406,173.048,6.1,-192.515,6.518,-5.188
1165,48,13,6,612.63,6.94,18.31,34.98,306.315,25.106,147.141,6.1,-184.28,-19.842,-25.907
1166,48,14,6,597.19,6.89,18.89,29.59,298.595,24.173,158.194,6.1,-164.574,-7.72,11.053
1167,48,15,6,492.95,7.29,18.61,34.3,246.473,32.516,129.443,6.1,-149.546,-52.122,-28.751
1168,48,16,6,309.49,7.44,18.87,30.46,154.745,36.058,129.126,6.1,-61.677,-91.728,-0.317
1169,48,17,6,129.93,6.39,18.56,36.91,64.965,15.97,142.339,6.1,61.404,-89.78,13.213
1170,48,18,6,0.0,5.69,18.6,29.27,0.0,8.014,154.885,9.5,146.871,-64.965,12.546
1171,48,19,6,0.0,6.01,16.17,45.74,0.0,11.209,178.311,9.5,167.102,0.0,23.426
1172,48,20,6,0.0,6.21,15.32,45.69,0.0,13.653,152.774,9.5,139.121,0.0,-25.537
1173,48,21,6,0.0,6.22,12.64,50.96,0.0,13.755,136.912,9.5,123.157,0.0,-15.862
1174,48,22,6,0.0,5.88,12.42,63.65,0.0,9.823,123.103,6.1,113.28,0.0,-13.809
1175,48,23,6,0.0,5.13,10.74,57.55,0.0,3.968,127.676,6.1,123.708,0.0,4.573
1176,49,0,0,0.0,5.76,10.22,60.65,0.0,8.619,139.949,3.75,131.33,0.0,12.273
1177,49,1,0,0.0,5.99,9.08,65.86,0.0,10.966,128.693,3.75,117.727,0.0,-11.256
1178,49,2,0,0.0,6.45,8.33,71.17,0.0,16.938,119.033,3.75,102.095,0.0,-9.66
1179,49,3,0,0.0,6.79,7.3,73.77,0.0,22.411,128.124,3.75,105.713,0.0,9.091
1180,49,4,0,0.0,6.73,7.92,70.02,0.0,21.304,156.754,3.75,135.45,0.0,28.63
1181,49,5,0,0.0,6.52,9.5,62.18,0.0,18.0,158.047,3.75,140.047,0.0,1.293
1182,49,6,0,0.0,5.89,8.4,68.95,0.0,9.891,166.611,8.2,156.72,0.0,8.564
1183,49,7,0,122.8,5.9,9.67,71.3,61.399,9.99,197.41,8.2,126.021,61.399,30.799
1184,49,8,0,291.37,5.91,12.09,65.82,145.687,10.123,214.4,8.2,58.59,84.288,16.99
1185,49,9,0,436.99,5.61,13.92,67.37,218.496,7.313,210.631,6.1,-15.178,72.809,-3.769
1186,49,10,0,568.84,6.38,13.99,66.73,284.419,15.916,215.391,6.1,-84.944,65.923,4.76
1187,49,11,0,673.26,6.6,16.33,54.38,336.63,19.184,206.667,6.1,-149.147,52.211,-8.724
1188,49,12,0,727.63,6.03,17.55,53.3,363.817,11.455,197.876,6.1,-177.396,27.187,-8.791
1189,49,13,0,696.17,6.96,15.96,45.46,348.086,25.521,174.599,6.1,-199.008,-15.731,-23.277
1190,49,14,0,642.02,6.96,18.95,47.94,321.011,25.533,163.883,6.1,-182.661,-27.075,-10.716
1191,49,15,0,510.5,6.55,19.23,46.79,255.249,18.469,158.72,6.1,-114.998,-65.762,-5.163
1192,49,16,0,321.34,7.49,19.03,40.71,160.668,37.326,186.611,6.1,-11.383,-94.581,27.891
1193,49,17,0,139.69,7.26,20.32,39.92,69.843,31.773,176.805,6.1,75.189,-90.825,-9.806
1194,49,18,0,0.0,7.69,16.21,36.45,0.0,42.444,215.926,9.5,173.482,-69.843,39.121
1195,49,19,0,0.0,7.66,15.43,40.61,0.0,41.596,198.542,9.5,156.946,0.0,-17.384
1196,49,20,0,0.0,7.09,11.84,42.97,0.0,28.12,212.156,9.5,184.036,0.0,13.614
1197,49,21,0,0.0,7.28,12.84,53.55,0.0,32.377,180.97,9.5,148.593,0.0,-31.186
1198,49,22,0,0.0,6.83,11.39,50.68,0.0,23.205,154.098,6.1,130.893,0.0,-26.872
1199,49,23,0,0.0,6.52,9.81,59.03,0.0,17.894,161.889,6.1,143.995,0.0,7.791
1200,50,0,1,0.0,6.35,10.64,50.87,0.0,15.433,142.862,3.75,127.429,0.0,-19.027
1201,50,1,1,0.0,6.17,9.39,79.48,0.0,13.139,125.004,3.75,111.865,0.0,-17.858
1202,50,2,1,0.0,6.33,7.85,71.0,0.0,15.133,131.058,3.75,115.925,0.0,6.054
1203,50,3,1,0.0,6.76,7.11,77.05,0.0,21.79,129.57,3.75,107.78,0.0,-1.488
1204,50,4,1,0.0,6.59,8.99,83.75,0.0,19.011,141.67,3.75,122.659,0.0,12.1
1205,50,5,1,0.0,6.55,8.34,76.12,0.0,18.344,153.025,3.75,134.681,0.0,11.355
1206,50,6,1,0.0,5.94,8.33,80.99,0.0,10.495,162.87,8.2,152.375,0.0,9.845
1207,50,7,1,121.3,6.02,8.5,61.69,60.649,11.374,167.461,8.2,95.438,60.649,4.591
1208,50,8,1,313.51,5.64,11.47,79.38,156.757,7.601,193.599,8.2,29.241,96.108,26.138
1209,50,9,1,497.24,5.5,14.46,66.7,248.62,6.464,216.03,6.1,-39.054,91.863,22.431
1210,50,10,1,666.61,5.41,17.84,56.26,333.307,5.788,213.332,6.1,-125.763,84.687,-2.698
1211,50,11,1,752.78,5.59,16.63,58.37,376.392,7.155,208.186,6.1,-175.361,43.085,-5.146
1212,50,12,1,781.12,6.06,16.88,37.99,390.562,11.811,192.216,6.1,-210.157,14.17,-15.97
1213,50,13,1,727.56,6.04,17.33,39.13,363.78,11.601,181.152,6.1,-194.229,-26.782,-11.064
1214,50,14,1,572.78,5.43,20.01,46.34,286.391,5.94,186.646,6.1,-105.685,-77.389,5.494
1215,50,15,1,421.62,6.47,17.44,24.48,210.808,17.143,162.96,6.1,-64.991,-75.583,-23.686
1216,50,16,1,253.34,6.05,20.01,38.36,126.668,11.698,183.267,6.1,44.901,-84.14,20.307
1217,50,17,1,99.71,6.02,19.73,38.87,49.853,11.294,189.208,6.1,128.061,-76.815,5.941
1218,50,18,1,0.0,7.07,18.32,49.49,0.0,27.78,201.794,9.5,174.014,-49.853,12.586
1219,50,19,1,0.0,7.85,16.29,31.36,0.0,46.875,198.025,9.5,151.15,0.0,-3.769
1220,50,20,1,0.0,7.71,15.79,54.66,0.0,42.925,194.957,9.5,152.032,0.0,-3.068
1221,50,21,1,0.0,7.79,13.76,46.47,0.0,45.335,183.394,9.5,138.059,0.0,-11.563
1222,50,22,1,0.0,8.16,11.07,52.32,0.0,56.448,162.053,6.1,105.605,0.0,-21.341
1223,50,23,1,0.0,7.6,12.78,52.84,0.0,40.187,153.899,6.1,113.712,0.0,-8.154
1224,51,0,2,0.0,7.71,9.03,58.47,0.0,42.923,134.987,3.75,92.064,0.0,-18.912
1225,51,1,2,0.0,7.2,9.43,71.56,0.0,30.594,149.312,3.75,118.718,0.0,14.325
1226,51,2,2,0.0,7.43,4.99,65.65,0.0,35.842,135.612,3.75,99.77,0.0,-13.7
1227,51,3,2,0.0,7.11,9.22,78.76,0.0,28.673,121.186,3.75,92.513,0.0,-14.426
1228,51,4,2,0.0,6.69,9.66,71.02,0.0,20.619,151.591,3.75,130.972,0.0,30.405
1229,51,5,2,0.0,7.17,8.53,67.04,0.0,29.89,150.161,3.75,120.271,0.0,-1.43
1230,51,6,2,0.0,6.57,10.12,69.15,0.0,18.748,181.373,8.2,162.625,0.0,31.212
1231,51,7,2,126.91,6.75,11.36,71.16,63.456,21.671,193.337,8.2,108.21,63.456,11.964
1232,51,8,2,287.32,5.87,11.37,63.34,143.659,9.689,193.722,8.2,40.374,80.203,0.385
1233,51,9,2,456.75,5.87,14.35,60.38,228.374,9.741,215.665,6.1,-22.45,84.715,21.943
1234,51,10,2,606.81,6.58,14.27,59.18,303.404,18.851,209.729,6.1,-112.526,75.03,-5.936
1235,51,11,2,683.04,7.03,15.96,56.32,341.522,26.856,210.315,6.1,-158.063,38.118,0.586
1236,51,12,2,721.45,6.94,19.29,43.14,360.726,25.114,204.585,6.1,-181.255,19.204,-5.73
1237,51,13,2,709.74,6.64,20.06,34.59,354.871,19.791,194.484,6.1,-180.178,-5.855,-10.101
1238,51,14,2,632.59,6.21,18.64,38.14,316.296,13.607,182.11,6.1,-147.793,-38.575,-12.374
1239,51,15,2,513.79,5.73,18.81,38.51,256.896,8.383,172.26,6.1,-93.019,-59.4,-9.85
1240,51,16,2,340.32,5.15,18.71,26.24,170.158,4.088,196.936,6.1,22.69,-86.738,24.676
1241,51,17,2,138.83,5.05,19.77,30.34,69.414,3.546,185.453,6.1,112.493,-100.744,-11.483
1242,51,18,2,0.0,4.75,16.73,33.36,0.0,2.199,186.492,9.5,184.293,-69.414,1.039
1243,51,19,2,0.0,5.33,17.12,39.61,0.0,5.231,192.07,9.5,186.839,0.0,5.578
1244,51,20,2,0.0,4.58,16.14,40.43,0.0,1.628,209.082,9.5,207.454,0.0,17.012
1245,51,21,2,0.0,5.34,13.59,54.07,0.0,5.298,182.38,9.5,177.082,0.0,-26.702
1246,51,22,2,0.0,5.1,13.35,45.37,0.0,3.805,167.087,6.1,163.282,0.0,-15.293
1247,51,23,2,0.0,5.9,10.33,50.7,0.0,10.032,146.539,6.1,136.507,0.0,-20.548
1248,52,0,3,0.0,6.26,9.33,63.0,0.0,14.211,127.389,3.75,113.178,0.0,-19.15
1249,52,1,3,0.0,5.83,7.46,68.09,0.0,9.316,125.316,3.75,116.0,0.0,-2.073
1250,52,2,3,0.0,6.1,9.25,63.59,0.0,12.257,136.834,3.75,124.577,0.0,11.518
1251,52,3,3,0.0,7.43,6.91,70.68,0.0,35.896,135.376,3.75,99.48,0.0,-1.458
1252,52,4,3,0.0,7.14,8.45,72.59,0.0,29.254,145.424,3.75,116.17,0.0,10.048
1253,52,5,3,0.0,6.78,8.55,71.96,0.0,22.201,154.142,3.75,131.941,0.0,8.718
1254,52,6,3,0.0,7.01,8.32,73.23,0.0,26.51,161.473,8.2,134.963,0.0,7.331
1255,52,7,3,129.51,7.31,10.1,65.17,64.753,32.876,169.462,8.2,71.833,64.753,7.989
1256,52,8,3,314.55,7.19,13.93,73.87,157.274,30.297,184.921,8.2,-2.65,92.521,15.459
1257,52,9,3,493.18,6.39,14.07,63.11,246.59,16.004,233.598,6.1,-28.996,89.316,48.677
1258,52,10,3,681.63,5.58,14.17,50.16,340.815,7.046,225.79,6.1,-122.071,94.225,-7.808
1259,52,11,3,768.89,6.6,17.19,50.39,384.447,19.246,220.508,6.1,-183.185,43.632,-5.282
1260,52,12,3,829.02,6.63,17.9,45.74,414.51,19.686,193.3,6.1,-240.896,30.063,-27.208
1261,52,13,3,790.22,6.31,23.17,48.15,395.11,14.918,185.209,6.1,-224.819,-19.4,-8.091
1262,52,14,3,699.68,6.4,19.97,34.08,349.841,16.152,168.004,6.1,-197.989,-45.269,-17.205
1263,52,15,3,525.68,6.43,19.37,40.29,262.841,16.6,160.75,6.1,-118.691,-87.0,-7.254
1264,52,16,3,332.58,5.66,21.33,35.25,166.292,7.753,171.932,6.1,-2.113,-96.549,11.182
1265,52,17,3,140.06,5.16,16.81,44.63,70.031,4.17,198.528,6.1,124.327,-96.261,26.596
1266,52,18,3,0.0,5.14,18.18,45.42,0.0,4.033,205.595,9.5,201.562,-70.031,7.067
1267,52,19,3,0.0,6.66,19.22,42.04,0.0,20.205,195.137,9.5,174.932,0.0,-10.458
1268,52,20,3,0.0,6.38,15.24,43.43,0.0,15.948,194.296,9.5,178.348,0.0,-0.841
1269,52,21,3,0.0,6.54,11.75,52.86,0.0,18.319,188.546,9.5,170.227,0.0,-5.75
1270,52,22,3,0.0,5.85,11.8,53.92,0.0,9.499,160.847,6.1,151.348,0.0,-27.699
1271,52,23,3,0.0,5.71,12.57,70.26,0.0,8.167,151.153,6.1,142.986,0.0,-9.694
1272,53,0,4,0.0,5.59,10.17,65.47,0.0,7.183,133.913,3.75,126.73,0.0,-17.24
1273,53,1,4,0.0,5.99,7.76,66.71,0.0,10.974,134.426,3.75,123.452,0.0,0.513
1274,53,2,4,0.0,5.74,7.35,69.56,0.0,8.426,134.78,3.75,126.354,0.0,0.354
1275,53,3,4,0.0,6.65,7.29,67.04,0.0,20.089,130.601,3.75,110.512,0.0,-4.179
1276,53,4,4,0.0,6.06,8.6,78.34,0.0,11.771,137.198,3.75,125.427,0.0,6.597
1277,53,5,4,0.0,6.76,10.38,69.4,0.0,21.887,141.996,3.75,120.109,0.0,4.798
